carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,anonymousFeature1,anonymousFeature2,anonymousFeature3,anonymousFeature5,anonymousFeature6,anonymousFeature14,price,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,length,width,high
65904,10,1225,11550,11.04,1,17,1.0,1,5,779413.0,1.0,2016.0,1.6,20.0,2,17.99,1.0,2,2,11,2,1,3.38,2020,6,29,2016,11,1,4652.0,1825.0,1483.0
3210,16,23,1628,5.47,4,1,1.0,0,5,779415.0,2.0,2017.0,2.5,3.0,1,21.58,1.0,6,2,18,2,1,14.0,2021,5,4,2017,7,1,4870.0,1840.0,1450.0
72682,38,412,12499,12.14,2,1,2.0,0,5,779421.0,2.0,2012.0,2.0,3.0,1,24.39,1.0,6,2,82,2,1,6.66,2020,12,7,2011,4,1,4838.0,1817.0,1462.0
23119,43,424,4961,9.04,1,19,1.0,1,5,779417.0,2.0,2014.0,1.4,31.0,1,13.88,1.0,2,3,44,3,1,4.75,2021,1,30,2014,8,1,4545.0,1850.0,1475.0
12686,18,33,3239,8.26,3,1,1.0,1,5,779412.0,2.0,2017.0,2.0,13.0,1,35.39,1.0,6,2,23,2,1,18.0,2021,7,9,2016,10,1,4760.0,1811.0,1455.0
48438,20,1140,8925,3.82,5,1,1.0,1,5,779412.0,2.0,2015.0,1.6,31.0,1,28.98,1.0,5,2,48,1,2,16.6,2020,11,2,2015,2,1,4431.0,1804.0,1483.0
4687,18,510,1873,14.33,2,19,2.0,3,5,779412.0,3.0,2009.0,3.0,3.0,1,101.8,1.0,16,2,20,2,1,16.9,2021,4,13,2009,12,1,5212.0,1902.0,1478.0
37550,3,140,7165,4.43,1,7,2.0,0,5,779416.0,2.0,2017.0,1.5,6.0,1,9.68,1.0,2,2,3,2,1,4.5,2021,7,22,2017,5,1,4587.0,1825.0,1490.0
46594,30,227,8630,0.25,5,1,4.0,2,5,779418.0,3.0,2020.0,2.0,13.0,1,38.99,1.0,6,2,68,9,1,30.5,2021,3,18,2019,5,1,4761.0,1850.0,1432.0
24917,18,175,306,5.88,1,1,1.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,49.96,1.0,8,2,23,2,1,26.8,2021,1,6,2015,3,1,5055.0,1860.0,1491.0
66157,2,2,138,7.49,1,1,2.0,1,5,779415.0,2.0,2008.0,1.8,4.0,1,14.98,1.0,2,2,2,2,1,5.68,2021,1,9,2010,5,1,4540.0,1760.0,1490.0
62447,18,243,10992,9.27,2,1,1.0,1,5,779412.0,3.0,2014.0,3.0,13.0,1,83.8,1.0,11,2,20,1,1,43.88,2021,6,22,2015,5,1,4909.0,1938.0,1772.0
49595,13,18,9081,8.02,4,29,2.0,0,5,779416.0,2.0,2012.0,1.6,3.0,1,12.79,1.0,2,2,14,2,2,3.18,2020,12,24,2012,11,1,4598.0,1797.0,1477.0
73437,33,736,12620,5.38,6,1,1.0,0,5,779414.0,2.0,2014.0,1.6,6.0,1,8.47,1.0,2,2,35,2,1,3.5,2021,3,15,2015,5,1,4442.0,1748.0,1476.0
49193,5,90,9006,3.97,5,1,3.0,1,5,779416.0,2.0,2006.0,2.4,17.0,1,21.98,1.0,6,2,5,2,1,2.48,2021,4,15,2006,9,1,4998.0,1851.0,1461.0
43986,8,219,8225,5.23,2,8,1.0,0,5,779412.0,2.0,2015.0,1.6,6.0,1,10.99,1.0,2,2,10,2,2,6.48,2020,10,30,2016,12,1,4605.0,1765.0,1460.0
11822,12,99,3086,4.95,3,3,1.0,1,5,779415.0,2.0,2015.0,1.8,11.0,1,14.98,1.0,1,2,13,1,2,10.5,2020,7,25,2016,5,1,4270.0,1772.0,1605.0
52341,4,4,9536,6.97,4,1,1.0,1,5,779411.0,3.0,2015.0,1.2,3.0,1,21.9,1.0,4,2,4,3,1,12.88,2020,11,20,2015,3,1,3993.0,1727.0,1461.0
19444,25,60,4338,12.04,4,1,1.0,0,5,779413.0,1.0,2015.0,1.6,6.0,1,8.39,1.0,1,2,28,1,2,2.3,2021,5,4,2015,1,1,4160.0,1810.0,1670.0
28700,20,459,5847,9.68,2,1,2.0,1,5,779412.0,3.0,2008.0,3.5,15.0,1,84.8,1.0,11,2,48,1,2,15.5,2020,9,19,2008,10,1,4788.0,1911.0,1779.0
12889,8,14,3287,10.15,6,14,1.0,0,5,779412.0,2.0,2014.0,1.4,16.0,1,16.78,1.0,2,2,8,2,1,7.28,2021,5,2,2014,7,1,4644.0,1778.0,1482.0
17077,18,510,3911,26.69,1,1,3.0,1,5,779412.0,3.0,2017.0,4.0,3.0,1,125.2,1.0,16,2,20,2,1,7.32,2021,6,5,2004,3,1,5179.0,1902.0,1484.0
73433,33,736,12620,5.65,1,7,2.0,1,5,779414.0,2.0,2014.0,1.6,6.0,1,8.47,1.0,2,4,35,2,1,2.8,2021,1,5,2015,10,1,4442.0,1748.0,1476.0
56246,42,396,1333,4.16,1,1,1.0,0,5,779412.0,3.0,2017.0,2.0,31.0,1,55.0,1.0,3,2,43,1,2,45.5,2020,11,30,2017,3,1,4681.0,1923.0,1624.0
13412,13,58,1310,2.15,1,64,2.0,1,5,779416.0,2.0,2015.0,1.3,1.0,1,6.89,1.0,4,2,14,2,1,4.18,2020,5,5,2016,11,1,4300.0,1735.0,1503.0
58763,2,285,720,14.05,2,3,2.0,0,5,779415.0,2.0,2012.0,2.5,3.0,1,23.78,1.0,6,2,2,2,2,11.58,2020,12,9,2012,3,1,4735.0,1795.0,1450.0
4403,2,230,1817,8.57,2,1,1.0,1,5,779415.0,2.0,2015.0,2.5,3.0,1,25.48,1.0,8,2,2,2,1,23.18,2021,7,24,2017,4,1,5020.0,1805.0,1480.0
13168,2,230,3314,5.13,2,1,1.0,0,5,779415.0,2.0,2015.0,2.0,13.0,1,29.48,1.0,8,2,2,2,1,18.8,2021,2,6,2015,12,1,5020.0,1805.0,1480.0
53487,2,134,601,8.87,1,4,1.0,1,5,779415.0,2.0,2017.0,1.2,2.0,1,12.48,1.0,2,2,24,2,2,9.6,2020,12,12,2018,5,1,4630.0,1775.0,1480.0
19617,23,35,471,4.27,6,1,1.0,0,5,779419.0,2.0,2015.0,1.6,16.0,1,17.99,1.0,5,2,25,1,1,9.98,2021,4,25,2016,10,1,4475.0,1850.0,1660.0
29356,18,300,670,7.7,1,7,2.0,1,5,779412.0,2.0,2013.0,1.6,13.0,1,28.2,1.0,2,2,20,3,1,10.5,2020,12,28,2013,10,1,4324.0,1765.0,1458.0
25077,8,32,5218,2.3,2,14,4.0,0,7,779412.0,2.0,2019.0,2.0,31.0,1,35.99,1.0,11,2,10,1,1,28.8,2020,12,2,2019,5,1,5039.0,1989.0,1773.0
51814,2,134,9455,7.82,1,1,2.0,0,5,779415.0,2.0,2017.0,1.8,25.0,2,13.98,1.0,2,2,24,2,1,10.5,2021,4,27,2018,3,1,4630.0,1775.0,1485.0
62853,18,510,11079,6.3,1,15,2.0,1,5,779412.0,3.0,2014.0,3.0,13.0,1,95.6,1.0,16,2,20,2,2,40.0,2020,12,7,2014,10,1,5221.0,1902.0,1498.0
13092,20,118,250,8.06,1,20,1.0,1,5,779412.0,2.0,2016.0,2.0,19.0,1,39.6,1.0,3,2,21,1,2,27.5,2021,4,30,2016,8,1,4661.0,1898.0,1664.0
71338,8,8,20,5.21,1,4,1.0,0,5,779412.0,2.0,2017.0,1.5,9.0,1,9.56,1.0,2,2,8,2,2,5.88,2020,9,3,2018,9,1,4501.0,1704.0,1469.0
21919,2,134,4764,3.19,3,28,1.0,0,5,779415.0,2.0,2014.0,1.6,2.0,1,12.48,1.0,2,2,24,2,1,8.0,2020,7,7,2015,11,1,4630.0,1775.0,1480.0
16206,11,63,631,12.42,1,14,2.0,0,5,779412.0,2.0,2010.0,2.0,2.0,1,30.98,1.0,6,2,12,2,2,11.68,2021,1,6,2012,1,1,4763.0,1826.0,1426.0
19975,16,457,4404,12.7,3,17,2.0,0,5,779415.0,2.0,2009.0,2.5,21.0,1,21.68,1.0,6,2,18,2,1,5.68,2021,3,29,2009,7,1,4755.0,1795.0,1440.0
46576,20,836,8603,3.88,2,1,1.0,3,5,779412.0,3.0,2018.0,3.0,19.0,1,139.88,1.0,16,2,148,2,1,148.0,2021,7,9,2018,2,1,5466.0,1899.0,1497.0
34988,8,116,142,7.12,4,1,1.0,0,5,779412.0,2.0,2016.0,1.4,16.0,1,16.69,1.0,2,2,8,3,1,9.8,2021,1,20,2016,8,1,4348.0,1807.0,1574.0
20151,20,95,981,4.46,1,1,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,1,26.68,2020,8,4,2015,3,1,5024.0,1854.0,1477.0
67873,68,271,461,3.96,4,10,1.0,0,5,779412.0,2.0,2016.0,2.3,3.0,1,16.98,1.0,5,2,78,1,2,9.9,2021,7,14,2017,7,1,4630.0,1843.0,1861.0
14356,13,18,3490,6.45,4,1,2.0,0,5,779416.0,2.0,2009.0,1.6,3.0,1,12.29,1.0,2,2,14,2,1,2.6,2020,9,9,2009,12,1,4598.0,1797.0,1477.0
36072,8,8,6974,11.13,1,1,1.0,1,5,779412.0,2.0,2017.0,1.6,6.0,1,9.83,1.0,2,2,8,2,2,4.58,2020,9,25,2014,12,1,4487.0,1706.0,1470.0
73599,20,118,12631,6.68,1,1,1.0,1,5,779412.0,2.0,2017.0,2.0,19.0,1,39.6,1.0,3,2,21,1,1,29.0,2021,5,22,2017,2,1,4661.0,1898.0,1664.0
16382,11,205,3793,4.03,7,19,1.0,0,5,779412.0,2.0,2013.0,2.0,31.0,1,31.6,1.0,5,2,12,1,1,14.5,2020,12,28,2013,4,1,4385.0,1831.0,1608.0
46772,28,87,8681,4.96,2,18,1.0,0,5,779419.0,2.0,2015.0,2.0,3.0,1,16.78,1.0,6,2,30,2,1,9.6,2021,4,15,2017,8,1,4845.0,1830.0,1460.0
13417,25,344,3348,9.52,1,17,1.0,0,5,779413.0,1.0,2015.0,1.6,6.0,1,8.29,1.0,2,2,28,3,1,3.4,2020,12,14,2014,12,1,4425.0,1815.0,1485.0
50110,5,5,9165,8.88,5,18,2.0,1,5,779416.0,2.0,2011.0,1.6,4.0,1,11.79,1.0,2,2,5,2,2,2.55,2020,11,29,2011,2,1,4515.0,1725.0,1445.0
18518,8,208,4161,14.16,4,5,2.0,2,5,779412.0,2.0,2010.0,2.0,23.0,1,23.58,1.0,2,2,8,3,1,7.2,2021,3,19,2010,8,1,4213.0,1786.0,1469.0
39004,2,34,485,3.55,2,3,1.0,1,7,779415.0,2.0,2018.0,2.0,3.0,1,29.98,1.0,3,2,24,1,1,27.68,2021,7,10,2018,6,1,4890.0,1925.0,1715.0
26436,20,95,5451,10.9,5,1,1.0,3,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,1,24.5,2021,7,24,2015,5,1,5024.0,1854.0,1477.0
63555,7,57,1084,6.83,6,17,1.0,0,5,779412.0,2.0,2014.0,2.0,20.0,1,19.68,1.0,5,2,7,1,1,11.32,2020,8,7,2015,10,1,4643.0,1820.0,1725.0
69575,20,95,12025,3.85,2,1,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,47.58,1.0,8,2,21,2,1,38.1,2020,8,3,2018,4,1,5065.0,1860.0,1467.0
46398,47,150,8583,10.17,4,15,2.0,0,5,779414.0,2.0,2011.0,2.0,6.0,1,11.88,1.0,2,2,51,2,2,1.78,2021,4,2,2011,8,1,4556.0,1773.0,1486.0
70780,13,18,12190,8.71,1,3,2.0,1,5,779416.0,2.0,2015.0,1.5,6.0,1,8.99,1.0,2,2,14,2,1,3.98,2021,4,9,2016,1,1,4643.0,1797.0,1477.0
19020,11,15,4252,8.44,2,1,1.0,0,5,779412.0,2.0,2017.0,2.5,2.0,1,47.65,1.0,8,2,12,2,2,27.8,2020,7,31,2016,9,1,5036.0,1874.0,1466.0
20810,47,150,197,11.61,5,7,2.0,0,5,779414.0,2.0,2011.0,1.6,17.0,1,11.88,1.0,2,2,51,2,1,2.98,2021,6,5,2011,7,1,4556.0,1773.0,1486.0
59520,20,176,10533,5.93,1,22,1.0,1,4,779412.0,3.0,2014.0,2.0,15.0,1,53.0,1.0,8,2,48,7,1,26.8,2020,9,22,2014,10,1,4703.0,1786.0,1395.0
53595,28,87,9726,4.8,1,1,2.0,0,5,779419.0,2.0,2011.0,2.4,3.0,1,24.98,1.0,6,2,30,2,1,7.2,2020,7,19,2011,12,1,4845.0,1830.0,1460.0
38158,13,18,360,6.14,1,15,2.0,0,5,779416.0,2.0,2013.0,1.6,6.0,1,11.99,1.0,2,2,14,2,1,3.2,2021,7,21,2014,3,1,4598.0,1797.0,1477.0
58989,5,5,604,4.89,5,1,2.0,0,5,779416.0,2.0,2013.0,1.5,3.0,1,10.19,1.0,2,2,5,2,2,3.9,2020,9,8,2013,12,1,4515.0,1725.0,1445.0
32694,8,292,6494,10.21,3,19,2.0,1,5,779412.0,3.0,2012.0,2.0,23.0,1,38.0,1.0,6,2,58,9,1,14.38,2021,6,8,2013,4,1,4771.0,1820.0,1550.0
56812,42,322,10205,1.49,1,7,1.0,2,2,779412.0,2.0,2018.0,2.0,31.0,1,56.5,1.0,13,2,43,13,1,66.5,2020,10,4,2018,4,1,4379.0,1801.0,1281.0
55175,3,137,9979,13.0,4,17,3.0,0,5,779416.0,2.0,2007.0,1.8,17.0,1,13.98,1.0,2,2,3,3,1,1.52,2020,10,27,2008,1,1,4342.0,1840.0,1500.0
66690,52,355,11658,3.76,2,15,1.0,0,5,779413.0,1.0,2016.0,1.5,6.0,1,9.88,1.0,3,2,57,1,2,3.58,2021,6,12,2016,12,1,4631.0,1893.0,1694.0
30692,47,580,6135,10.35,2,12,2.0,1,5,779414.0,2.0,2012.0,1.6,17.0,1,8.98,1.0,4,2,51,3,2,2.48,2020,11,18,2012,3,1,3878.0,1676.0,1438.0
61249,16,1197,10808,6.49,1,1,2.0,0,5,779412.0,2.0,2012.0,2.0,3.0,1,27.18,1.0,5,2,90,1,2,8.8,2020,9,9,2013,5,1,4555.0,1840.0,1710.0
6477,2,34,809,10.41,2,1,1.0,1,7,779415.0,2.0,2015.0,2.0,3.0,1,28.48,1.0,3,2,24,1,2,21.5,2021,6,8,2015,7,1,4855.0,1925.0,1720.0
37536,8,101,7161,9.46,2,1,2.0,0,5,779412.0,2.0,2013.0,2.0,23.0,1,26.78,1.0,6,2,8,2,1,11.0,2021,3,1,2014,4,1,4865.0,1820.0,1475.0
33947,20,179,6690,9.75,2,17,1.0,1,5,779412.0,3.0,2014.0,3.0,15.0,1,124.8,1.0,16,2,48,2,1,57.8,2020,10,18,2013,10,1,5250.0,1899.0,1494.0
50656,25,41,9281,4.18,1,1,1.0,0,5,779413.0,1.0,2016.0,1.8,3.0,1,11.68,1.0,5,2,28,1,1,7.08,2021,3,24,2015,11,1,4650.0,1850.0,1705.0
48559,66,303,8942,5.16,1,7,2.0,0,5,779416.0,2.0,2016.0,2.0,13.0,1,35.99,1.0,3,2,75,1,1,19.8,2021,4,23,2017,3,1,4812.0,1903.0,1680.0
10683,16,487,2854,1.8,4,35,4.0,1,5,779412.0,2.0,2017.0,1.5,3.0,1,13.99,1.0,2,2,27,2,2,10.68,2020,11,16,2019,6,1,4582.0,1795.0,1458.0
70542,28,87,12158,1.11,1,4,1.0,0,5,779419.0,2.0,2017.0,2.0,3.0,1,17.58,1.0,6,2,30,2,1,11.18,2020,6,19,2018,1,1,4855.0,1860.0,1475.0
68031,18,175,11817,13.9,2,19,2.0,0,5,779412.0,2.0,2011.0,3.0,13.0,1,62.76,1.0,8,2,23,2,1,16.98,2021,3,21,2011,3,1,5039.0,1860.0,1471.0
38761,33,104,7368,4.83,1,1,1.0,1,5,779414.0,2.0,2015.0,1.6,3.0,1,18.87,1.0,5,2,35,1,1,7.38,2021,6,13,2016,3,1,4428.0,1840.0,1652.0
11016,11,63,2906,9.88,1,1,2.0,1,5,779412.0,2.0,2011.0,2.0,2.0,1,30.98,1.0,6,2,12,2,1,8.2,2021,5,13,2010,9,1,4763.0,1826.0,1426.0
66402,7,7,11616,4.7,4,7,1.0,0,5,779415.0,2.0,2016.0,2.0,20.0,1,16.78,1.0,5,2,7,1,1,11.68,2021,3,12,2017,2,1,4384.0,1837.0,1612.0
16047,8,208,3733,6.44,1,19,2.0,0,5,779412.0,2.0,2012.0,1.6,3.0,1,13.28,1.0,2,2,8,3,1,6.28,2020,9,22,2013,11,1,4199.0,1786.0,1479.0
45802,16,487,8530,5.29,1,3,1.0,1,5,779415.0,2.0,2017.0,1.5,3.0,1,12.39,1.0,2,2,27,2,1,8.38,2021,7,8,2017,9,1,4582.0,1795.0,1458.0
7727,8,101,1292,9.33,6,1,2.0,1,5,779412.0,2.0,2013.0,1.8,31.0,1,21.98,1.0,6,2,8,2,2,9.5,2020,6,10,2013,2,1,4865.0,1820.0,1475.0
12877,8,14,3285,7.48,1,21,1.0,0,5,779412.0,2.0,2017.0,1.2,16.0,1,15.88,1.0,2,2,8,2,2,8.9,2021,7,12,2016,9,1,4655.0,1780.0,1453.0
12975,20,127,3297,8.79,2,1,2.0,1,5,779412.0,2.0,2011.0,3.0,15.0,1,46.8,1.0,6,2,21,2,1,14.3,2021,5,13,2011,10,1,4591.0,1770.0,1444.0
68649,7,7,11910,4.07,4,7,2.0,0,5,779415.0,2.0,2015.0,2.0,5.0,1,16.68,1.0,5,2,7,1,1,7.9,2020,8,8,2015,4,1,4315.0,1783.0,1606.0
66637,12,92,1147,14.17,6,1,2.0,1,5,779415.0,2.0,2011.0,2.0,22.0,1,20.28,1.0,6,2,16,2,1,6.28,2021,5,5,2011,8,1,4960.0,1845.0,1480.0
67035,49,158,11679,13.99,2,3,2.0,1,7,779416.0,3.0,2013.0,2.4,3.0,1,29.19,1.0,3,2,53,1,2,9.98,2021,2,20,2014,7,1,4910.0,1878.0,1751.0
71652,11,63,12350,10.82,7,19,2.0,1,5,779412.0,2.0,2011.0,2.0,2.0,1,32.99,1.0,6,2,12,2,1,8.88,2020,9,11,2011,5,1,4763.0,1826.0,1426.0
31004,47,436,6183,8.82,6,5,2.0,0,5,779414.0,2.0,2012.0,2.0,3.0,1,18.99,1.0,6,2,51,2,2,3.98,2021,7,21,2012,7,1,4805.0,1860.0,1458.0
40306,28,647,7666,5.0,1,1,1.0,0,5,779419.0,2.0,2016.0,1.6,31.0,1,17.68,1.0,5,2,30,1,1,9.5,2020,6,10,2016,7,1,4480.0,1855.0,1655.0
11008,11,63,2906,17.01,2,1,2.0,0,5,779412.0,2.0,2011.0,2.0,2.0,1,30.98,1.0,6,2,12,2,1,8.5,2021,4,25,2011,10,1,4763.0,1826.0,1426.0
23265,8,944,4988,16.26,2,1,2.0,1,5,779412.0,3.0,2011.0,3.6,3.0,1,95.8,1.0,16,2,58,2,2,19.0,2020,12,17,2011,3,1,5175.0,1903.0,1450.0
66165,2,2,138,9.33,5,1,2.0,0,5,779415.0,2.0,2008.0,1.8,4.0,1,14.98,1.0,2,2,2,2,1,4.7,2020,8,10,2008,12,1,4540.0,1760.0,1490.0
43983,8,219,8225,5.01,1,15,1.0,0,5,779412.0,2.0,2015.0,1.6,6.0,1,10.99,1.0,2,2,10,2,1,6.59,2020,7,2,2016,12,1,4605.0,1765.0,1460.0
16272,23,270,992,7.16,1,17,2.0,1,5,779419.0,2.0,2012.0,2.0,3.0,1,19.58,1.0,5,2,25,1,1,6.68,2020,12,8,2012,12,1,4420.0,1820.0,1690.0
69320,55,686,11994,4.82,8,1,1.0,1,5,779415.0,2.0,2015.0,2.5,15.0,1,37.98,1.0,3,2,70,1,1,20.68,2020,9,4,2016,3,1,4744.0,1803.0,1614.0
39129,13,66,79,6.07,2,1,2.0,1,5,779416.0,2.0,2012.0,2.0,3.0,1,17.99,1.0,6,2,14,2,1,6.88,2020,11,13,2012,9,1,4869.0,1854.0,1472.0
38527,7,234,7341,1.0,1,3,1.0,0,5,779412.0,2.0,2019.0,1.6,11.0,1,12.39,1.0,2,2,7,2,1,8.98,2020,10,19,2019,6,1,4683.0,1780.0,1465.0
42638,12,240,379,10.92,3,1,2.0,0,5,779415.0,2.0,2008.0,1.5,22.0,1,11.68,1.0,4,2,16,2,1,3.88,2020,12,9,2011,1,1,4400.0,1695.0,1470.0
31383,3,137,1082,3.72,1,3,1.0,1,5,779416.0,2.0,2017.0,1.6,32.0,1,12.68,1.0,2,2,3,3,2,7.0,2020,8,8,2016,10,1,4368.0,1823.0,1483.0
2197,47,314,1456,9.02,5,1,2.0,1,5,779414.0,2.0,2013.0,1.6,3.0,1,18.59,1.0,2,2,51,2,2,4.28,2020,12,9,2013,11,1,4620.0,1780.0,1498.0
28122,8,219,5737,6.93,3,15,1.0,0,5,779412.0,2.0,2013.0,1.6,6.0,1,12.59,1.0,2,2,10,2,1,4.95,2020,10,22,2014,12,1,4605.0,1765.0,1460.0
67967,5,73,1046,6.25,8,1,2.0,0,5,779412.0,2.0,2016.0,1.5,31.0,1,21.99,1.0,3,2,5,1,1,11.68,2020,10,14,2015,12,1,4667.0,1839.0,1660.0
20883,8,101,4580,12.79,2,20,1.0,2,5,779412.0,2.0,2013.0,1.8,31.0,1,20.98,1.0,6,2,8,2,2,10.0,2020,11,8,2014,7,1,4865.0,1820.0,1475.0
8210,2,10,2486,2.38,4,1,2.0,0,5,779415.0,2.0,2014.0,1.5,4.0,1,9.58,1.0,4,2,2,2,1,5.88,2021,5,27,2013,12,1,4410.0,1700.0,1490.0
53095,2,236,374,5.16,8,14,1.0,0,5,779415.0,2.0,2017.0,1.5,11.0,1,8.58,1.0,4,2,2,3,2,5.5,2021,7,6,2017,4,1,4140.0,1700.0,1495.0
2511,13,507,1497,2.68,5,4,1.0,1,7,779416.0,2.0,2018.0,1.3,3.0,1,14.99,1.0,2,2,14,3,2,8.9799,2021,3,10,2018,1,1,4684.0,1807.0,1627.0
61335,18,33,584,0.92,1,22,1.0,1,5,779412.0,2.0,2018.0,2.0,13.0,1,32.38,1.0,6,2,23,2,1,25.68,2020,9,23,2018,5,1,4753.0,1811.0,1455.0
43182,16,443,1201,4.92,5,14,1.0,1,5,779415.0,2.0,2017.0,1.6,17.0,1,10.28,1.0,2,2,27,2,1,5.68,2020,9,25,2016,4,1,4595.0,1755.0,1475.0
61756,3,133,709,12.69,1,4,2.0,1,5,779416.0,2.0,2013.0,2.0,3.0,1,20.28,1.0,6,2,3,2,1,8.48,2021,5,17,2014,6,1,4860.0,1854.0,1480.0
5160,5,31,626,13.55,5,14,1.0,1,7,779416.0,2.0,2014.0,2.4,3.0,1,32.99,1.0,10,2,5,6,1,15.58,2021,4,11,2016,12,1,5266.0,1878.0,1800.0
36267,13,58,7016,10.9,5,28,2.0,1,5,779416.0,2.0,2010.0,1.2,6.0,1,5.78,1.0,4,2,14,2,1,1.1,2020,8,17,2010,8,1,4249.0,1690.0,1503.0
26946,16,457,5543,12.57,2,7,2.0,3,5,779415.0,2.0,2009.0,2.5,21.0,1,22.98,1.0,6,2,18,2,1,5.3,2021,4,17,2009,4,1,4755.0,1795.0,1440.0
68021,3,133,11816,9.82,1,1,2.0,1,5,779416.0,2.0,2013.0,2.0,3.0,1,25.28,1.0,6,2,3,2,1,9.8,2021,4,6,2014,6,1,4860.0,1854.0,1480.0
6259,18,653,2136,12.21,2,14,2.0,1,5,779412.0,3.0,2010.0,3.0,13.0,1,88.0,1.0,8,2,20,4,1,22.5,2020,9,13,2010,3,1,4998.0,1901.0,1559.0
13354,11,15,3346,15.31,2,1,2.0,1,5,779412.0,2.0,2010.0,2.0,20.0,1,39.99,1.0,8,2,12,2,2,8.8,2021,3,10,2010,5,1,5035.0,1855.0,1485.0
65843,20,127,11520,5.38,4,1,1.0,0,5,779412.0,2.0,2016.0,2.0,15.0,1,31.48,1.0,6,2,21,2,1,22.8,2020,12,5,2017,1,1,4714.0,1810.0,1442.0
35350,11,861,6881,3.1,1,7,1.0,1,4,779412.0,2.0,2017.0,1.8,31.0,1,59.8,1.0,8,2,39,4,1,45.6,2020,3,4,2018,1,1,4982.0,1911.0,1412.0
63395,47,326,11159,6.75,1,24,1.0,1,5,779414.0,2.0,2015.0,1.6,3.0,1,15.38,1.0,1,2,51,1,1,6.18,2021,7,3,2016,3,1,4262.0,1748.0,1557.0
9971,57,386,2772,7.88,1,1,1.0,1,7,779413.0,1.0,2016.0,1.6,11.0,1,9.09,1.0,5,2,63,1,2,4.78,2021,1,3,2016,8,1,4660.0,1810.0,1790.0
56386,2,2,1143,12.91,1,3,2.0,0,5,779415.0,2.0,2013.0,1.6,4.0,1,14.08,1.0,2,2,2,2,2,6.38,2021,2,22,2014,4,1,4545.0,1760.0,1490.0
69292,10,471,1353,11.25,5,1,2.0,0,5,779413.0,1.0,2010.0,1.5,6.0,1,5.08,1.0,4,2,11,4,1,0.55,2021,6,17,2010,6,1,4393.0,1682.0,1424.0
42349,5,67,7991,4.53,4,1,2.0,2,5,779416.0,2.0,2011.0,2.4,3.0,1,23.09,1.0,6,2,5,2,1,5.38,2020,8,27,2011,7,1,4830.0,1856.0,1484.0
34312,17,592,6717,4.46,1,7,2.0,2,5,779413.0,1.0,2015.0,2.0,32.0,2,27.98,1.0,3,2,19,1,1,8.5,2020,6,24,2015,12,1,4815.0,1855.0,1720.0
52741,5,5,9584,19.02,6,35,2.0,0,5,779416.0,2.0,2011.0,1.6,6.0,1,10.79,1.0,2,2,5,2,1,1.3,2021,6,7,2011,9,1,4515.0,1725.0,1445.0
59187,16,290,10502,9.57,2,5,2.0,1,5,779415.0,2.0,2008.0,2.0,21.0,1,17.98,1.0,6,2,18,2,1,4.35,2021,1,13,2009,11,1,4670.0,1780.0,1435.0
50885,33,212,9295,9.78,1,2,1.0,1,7,779414.0,2.0,2017.0,1.6,3.0,1,21.97,1.0,3,2,35,1,2,14.88,2021,5,17,2017,8,1,4670.0,1855.0,1655.0
63953,38,117,11227,7.91,6,4,1.0,0,5,779421.0,3.0,2018.0,1.4,16.0,1,17.98,1.0,6,2,38,4,2,10.5,2021,3,19,2017,12,1,4861.0,1865.0,1489.0
18368,61,232,686,3.26,3,1,1.0,1,5,779412.0,1.0,2017.0,2.0,31.0,1,16.3,1.0,5,2,9,1,1,11.1,2020,9,4,2017,9,1,4462.0,1857.0,1638.0
59594,8,8,321,4.05,5,1,2.0,0,5,779412.0,2.0,2013.0,1.6,9.0,1,10.83,1.0,2,2,8,2,1,5.38,2021,1,25,2014,8,1,4487.0,1706.0,1470.0
20640,4,497,4547,9.4,4,18,2.0,1,4,779411.0,3.0,2011.0,1.6,3.0,1,37.6,1.0,5,2,4,1,2,12.38,2021,3,5,2011,7,1,4110.0,1789.0,1576.0
22992,18,441,4927,7.13,1,1,2.0,1,5,779412.0,3.0,2012.0,2.0,3.0,1,36.7,1.0,5,2,20,1,2,12.6,2020,11,16,2013,7,1,4454.0,1798.0,1545.0
25317,15,65,5266,1.72,5,8,4.0,1,5,779412.0,2.0,2019.0,1.5,3.0,1,15.68,1.0,3,2,17,1,2,11.98,2020,8,5,2019,1,1,4695.0,1885.0,1700.0
28034,3,137,5731,11.35,5,23,2.0,0,5,779416.0,2.0,2009.0,1.8,6.0,1,11.89,1.0,2,2,3,2,1,2.2799,2020,10,30,2010,3,1,4480.0,1840.0,1500.0
24864,18,175,306,9.4,6,7,1.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,49.96,1.0,8,2,23,2,1,28.48,2021,1,9,2016,5,1,5055.0,1860.0,1491.0
37389,71,279,7163,0.74,9,1,4.0,1,5,779412.0,2.0,2020.0,2.0,13.0,1,22.88,1.0,2,2,84,2,1,21.7,2020,11,9,2020,1,1,4692.0,1840.0,1461.0
