carid,pushDate,pushPrice,updatePriceTimeJson,pullDate,withdrawDate
3919,2021/4/9,28.4,{"2021-04-15": "27.9"},2021/4/19,
61722,2020/7/15,10.88,{},2020/7/16,
44675,2021/2/7,22.8,{},2021/3/22,
22724,2020/7/14,4.58,{},2020/8/1,
21119,2020/6/15,23.8,"{""2020-06-20"": ""22.5"", ""2020-06-22"": ""21.9"", ""2020-08-14"": ""21.5""}",2020/8/24,
15343,2021/4/8,38.08,{},2021/4/14,
4342,2020/9/14,6.18,{},2020/9/19,
69353,2020/5/1,27.68,{},2020/5/6,
70553,2021/1/15,2.5,{},2021/1/20,
60479,2020/7/24,10.98,{"2020-07-28": "9.58"},2020/8/5,
16385,2021/7/5,12.58,{"2021-07-15": "12.56"},2021/7/23,
73186,2020/12/1,10,{},2020/12/29,
53763,2021/5/11,6.38,{"2021-05-17": "6.13"},2021/6/29,
53256,2021/1/7,4.88,{},2021/2/27,
68399,2021/5/31,12.8,{"2021-06-27": "12.18"},2021/7/8,
14364,2020/10/17,7.38,{},2020/10/30,
19745,2021/4/8,3.88,{},2021/4/22,
57241,2021/4/9,29.88,{},2021/4/25,
4286,2021/1/19,8.6,{"2021-01-20": "8.8"},2021/2/23,
10457,2020/9/19,12.6,"{""2020-09-21"": ""12.58"", ""2020-09-22"": ""12.4799"", ""2020-09-30"": ""12.47"", ""2020-10-04"": ""12.46""}",2020/10/8,
33454,2020/5/16,15.68,{},2020/6/4,
70786,2021/6/19,3.5,{},2021/6/22,
26551,2020/8/8,5.98,{"2020-09-05": "5.38"},2020/11/18,
64184,2020/12/14,11.48,{},2021/1/2,
70694,2021/5/23,5.38,"{""2021-05-25"": ""6"", ""2021-05-28"": ""5.35""}",2021/5/29,
71571,2020/12/26,14.68,{},2021/1/9,
4877,2021/6/21,16,{},2021/7/5,
12200,2021/7/17,11,{},2021/7/18,
36795,2021/4/13,54.5,{},2021/5/28,
22399,2020/5/10,13.2,{},2020/8/10,
41632,2021/5/12,21.8,{},2021/7/7,
24242,2020/7/2,5.28,{},2020/7/4,
16995,2020/6/7,20.2,{},2020/7/16,
27710,2020/11/6,12.6,{},2020/11/10,
10066,2020/11/29,9,{},2020/12/31,
12134,2020/3/19,10.98,{},2020/3/25,
69529,2020/5/17,6.2,{},2020/5/20,
71363,2020/5/13,6.6,{},2020/5/27,
73344,2021/6/24,22.8,{},2021/6/27,
42130,2021/4/9,6.68,"{""2021-04-13"": ""6.28"", ""2021-04-18"": ""6.18"", ""2021-04-19"": ""5.98"", ""2021-04-23"": ""5.96""}",2021/4/26,
66637,2021/5/5,6.28,{},2021/5/7,
69689,2020/12/11,12.2,{"2020-12-14": "11.9"},2020/12/21,
53699,2021/5/18,55.8,{"2021-06-09": "54.8"},2021/6/9,
66704,2020/12/16,62.3,"{""2020-12-21"": ""60"", ""2020-12-26"": ""58.8""}",2021/1/1,
38819,2021/4/11,29.9,{},2021/4/16,
17431,2020/8/8,7.68,{"2020-08-11": "7.58"},2020/9/6,
11273,2021/3/6,13.58,{},2021/3/27,
45156,2020/8/8,12.68,{},2020/9/5,
45507,2021/4/11,14.5,{},2021/4/25,
19163,2021/2/28,6,{"2021-03-01": "6.8"},2021/4/8,
41807,2021/2/6,12.3,{},2021/3/10,
7687,2020/7/30,5.5,{"2020-08-07": "5.4"},2020/8/23,
71698,2020/10/25,6.68,{},2020/11/12,
46729,2020/11/28,3.88,{},2020/12/1,
15002,2020/8/17,14.5,{},2020/9/11,
34227,2020/11/15,7.8,{},2020/11/17,
19811,2020/1/12,6.98,{},2020/1/14,
38907,2020/9/26,7.98,{"2020-10-14": "7.96"},2020/10/20,
44074,2021/7/9,17.8,{"2021-07-22": "17.6"},2021/8/3,
54420,2020/6/13,23.65,{},2020/7/24,
16422,2021/2/24,7.78,{},2021/3/5,
3162,2020/10/19,33,{},2020/10/28,
14237,2020/4/2,4.9,{},2020/4/10,
5973,2020/10/22,3.3,{},2020/10/25,
21437,2021/5/11,7.8,{},2021/5/15,
53609,2020/11/16,63.5,{},2020/12/8,
64617,2021/4/22,17.5,{},2021/4/25,
27262,2021/4/15,9.6,{},2021/4/25,
55564,2021/1/3,26.5,{},2021/1/15,
45722,2020/12/26,4.6,{"2020-12-28": "4.5"},2021/1/8,
28858,2020/11/1,16.3,{"2020-11-06": "15.9"},2020/11/19,
71673,2021/6/16,8.55,{},2021/6/19,
35325,2020/10/15,14.18,{},2020/10/26,
71974,2021/3/24,9.8,{"2021-03-29": "9.3"},2021/3/30,
17071,2021/4/14,8.88,{},2021/5/25,
38127,2020/7/13,16.38,{},2020/7/13,
39827,2021/3/9,4.18,{},2021/3/22,
22360,2021/1/28,11.68,{},2021/3/26,
38170,2021/6/13,13.68,{},2021/6/29,
41145,2021/4/15,2.95,{},2021/5/11,
53525,2021/5/29,28.88,{"2021-06-05": "28.5"},2021/8/27,
70286,2020/12/25,8.68,"{""2020-12-30"": ""8.56"", ""2021-01-07"": ""8.38"", ""2021-01-08"": ""8.28""}",2021/1/18,
65514,2021/6/11,2.98,{},2021/6/22,
57585,2020/5/13,5.98,{},2020/5/20,
28583,2020/9/26,23.2,"{""2020-09-30"": ""23"", ""2020-10-06"": ""22.95""}",2020/10/7,
55654,2020/7/3,4.18,{},2020/7/12,
25911,2020/3/24,4.8,{},2020/4/15,
30522,2020/9/30,15.8,"{""2020-10-13"": ""15.5"", ""2020-10-21"": ""15.3""}",2020/10/27,
22495,2021/5/29,85,{"2021-06-20": "78.8"},2021/7/30,
2419,2021/5/23,10.88,{},2021/5/28,
39371,2020/2/25,8.68,{},2020/3/23,
19973,2021/4/21,5.3,{},2021/5/7,
17191,2020/6/19,0.7,{},2020/7/4,
47431,2020/8/8,23.8,{"2020-08-14": "23.5"},2020/8/20,
46267,2021/2/21,23.5,{"2021-03-01": "23.3"},2021/3/13,
48411,2021/4/25,25.5,"{""2021-05-08"": ""25.6"", ""2021-05-14"": ""25.1""}",2021/5/30,
50097,2020/12/7,2.88,{"2020-12-12": "2.68"},2020/12/13,
48124,2020/12/23,4.18,{"2020-12-30": "4"},2021/1/12,
65522,2021/6/19,14,{},2021/7/19,
55693,2020/9/3,7.98,{"2020-09-12": "7.68"},2020/9/20,
62493,2020/7/25,14.88,{"2020-08-04": "13.89"},2020/8/5,
25259,2020/7/4,4.9,{},2020/7/18,
53633,2021/3/20,4.68,{},2021/3/26,
58474,2020/9/29,8.28,{"2020-10-15": "8.26"},2020/10/25,
25455,2021/6/22,25,"{""2021-06-23"": ""24.58"", ""2021-06-25"": ""27.8""}",2021/6/26,
37806,2020/6/25,5.5,{},2020/7/9,
52862,2021/1/6,19.88,{"2021-01-12": "19"},2021/2/23,
57277,2021/2/23,11.98,{},2021/3/11,
8471,2020/11/26,24.2,{},2020/12/22,
44842,2020/10/23,6.58,{},2020/10/31,
15261,2020/9/8,39.8,{},2020/9/30,
64459,2020/11/19,26.9,{"2020-11-27": "26.5"},2020/11/29,
60463,2021/6/26,2.7,{},2021/7/8,
40058,2020/10/14,10.6,{},2020/11/6,
21517,2020/12/3,2.68,{},2020/12/9,
42176,2021/5/31,36.8,{},2021/7/3,
3210,2021/4/16,15.3,"{""2021-04-17"": ""14.9"", ""2021-04-25"": ""14.5"", ""2021-05-04"": ""14""}",2021/5/9,
29393,2020/9/29,5.6,{},2020/10/25,
50172,2021/7/11,3.18,{},2021/8/11,
23937,2020/7/23,2.48,{},2020/8/2,
15581,2020/12/31,8.8,{},2021/1/3,
4344,2020/9/25,6.3,{},2020/10/19,
29861,2021/3/17,15.68,{},2021/3/30,
36701,2021/6/23,15.68,{},2021/6/27,
41531,2021/5/18,42.8,{},2021/6/11,
8823,2020/7/14,8.18,{},2020/7/18,
29350,2020/6/6,62.5,{},2020/6/13,
63945,2020/10/13,7.18,{"2020-10-22": "7.16"},2020/11/2,
13605,2020/4/3,9.5,{},2020/5/19,
54451,2021/7/9,11.5,{},2021/9/22,
39533,2020/6/30,10.2,{},2020/7/3,
25814,2020/11/24,10.8,"{""2020-12-02"": ""10.78"", ""2020-12-04"": ""10.76"", ""2020-12-08"": ""10.71""}",2020/12/12,
17162,2020/9/9,16.9,{"2020-09-14": "16.6"},2020/9/18,
12160,2021/4/11,17.98,{},2021/4/22,
16193,2020/5/8,11.6,{"2020-06-01": "11.2"},2020/6/18,
48599,2020/12/25,38.5,{"2020-12-26": "38"},2021/1/4,
44042,2021/7/11,11,{},2021/8/24,
21456,2020/9/17,19.88,{},2020/9/28,
16821,2020/10/27,6.38,{},2020/10/29,
50833,2021/5/20,8.36,{},2021/6/12,
34243,2021/7/17,7.3,"{""2021-07-21"": ""7.26"", ""2021-07-23"": ""7.1""}",2021/8/12,
54094,2020/11/6,7.85,{},2020/11/11,
48975,2021/1/25,9.28,"{""2021-01-28"": ""9.18"", ""2021-02-19"": ""9.08""}",2021/3/2,
55169,2021/3/14,2,{"2021-03-16": "2.3"},2021/3/21,
56831,2020/12/11,3.68,{},2020/12/27,
66174,2021/5/10,2.99,{},2021/5/28,
69426,2020/10/23,22.98,"{""2020-11-07"": ""22.58"", ""2020-11-08"": ""22.3799""}",2020/11/16,
5792,2020/9/24,23.5,{},2020/11/4,
23791,2021/3/13,8.68,{},2021/3/26,
27890,2020/10/10,14.68,{},2020/10/14,
43359,2020/7/11,22.8,{},2020/7/26,
66083,2020/9/18,18.8,{},2020/9/20,
18310,2020/5/5,8.56,{},2020/12/8,
34576,2020/11/24,11.58,{},2020/11/30,
71497,2021/6/8,23.3,{},2021/6/20,
59651,2021/3/2,3.5,{},2021/3/3,
7209,2020/11/24,43.3,{},2020/12/16,
37313,2021/3/3,28,{"2021-04-02": "26.8"},2021/4/3,
9419,2021/1/25,11.88,{},2021/3/9,
35807,2020/5/7,12.5,{},2020/12/8,
31419,2020/7/17,25.98,{},2020/7/29,
30695,2021/7/24,46.6,{},2021/8/25,
7361,2021/7/19,3.2,{},2021/7/22,
26567,2021/1/24,12.8,{},2021/2/28,
30435,2020/7/14,16.3,{},2020/7/26,
5530,2021/7/4,2.98,{},2021/8/3,
20001,2020/10/25,40,{},2020/10/30,
64952,2020/6/8,14.98,{},2020/6/20,
36796,2021/7/10,49.2,{},2021/8/3,
64540,2021/6/13,15.88,{},2021/7/3,
68960,2020/11/1,9.88,"{""2020-11-06"": ""10.28"", ""2020-11-07"": ""10.88""}",2020/11/18,
46793,2021/7/6,33.6,{},2021/8/3,
16435,2021/6/24,6.8,{},2021/8/10,
11633,2020/9/12,22,"{""2020-10-19"": ""21.8"", ""2020-10-22"": ""21.5""}",2020/10/27,
52450,2020/7/19,7.6,{},2020/8/4,
24134,2021/1/13,5.8,{},2021/2/8,
32145,2020/6/11,9.6,"{""2020-06-17"": ""9.58"", ""2020-06-20"": ""9.5"", ""2020-07-09"": ""9.4"", ""2020-07-14"": ""9""}",2020/7/20,
15957,2020/9/23,14.5,{"2020-10-20": "14.3"},2020/11/4,
45541,2021/4/16,13.5,{},2021/4/17,
34603,2020/12/18,6,{"2021-01-22": "5.9"},2021/1/25,
70034,2020/11/10,27.8,{},2020/11/17,
44034,2021/6/4,11.6,"{""2021-06-05"": ""10.89"", ""2021-06-09"": ""10.8"", ""2021-06-29"": ""10.88"", ""2021-07-08"": ""10.9""}",2021/7/8,
51643,2021/3/10,14.58,{"2021-04-06": "14.18"},2021/4/7,
12371,2020/10/26,4.78,{},2020/11/10,
39826,2021/1/3,4.38,{},2021/1/13,
7258,2020/10/10,10.6,{},2020/10/30,
67533,2021/4/21,12.7,{},2021/5/17,
47445,2020/11/17,22.3,{},2020/11/18,
67112,2021/3/21,19.38,{},2021/4/1,
3878,2021/6/24,11.88,{},2021/7/17,
13296,2021/3/13,18.88,{},2021/4/3,
31922,2020/8/2,4.9,"{""2020-08-18"": ""4.5"", ""2020-08-30"": ""4.3""}",2020/9/29,
54845,2020/4/12,3.68,{},2020/4/27,
68598,2020/11/26,4.58,{},2020/12/5,
68737,2020/7/10,17.5,{},2020/7/13,
28955,2020/7/7,18.2,{},2020/7/24,
62567,2020/11/7,23.5,{},2020/11/13,
8422,2020/9/26,24.6,{},2020/11/7,
37647,2021/4/28,6.2,{},2021/5/10,
50720,2021/3/15,18.88,{},2021/3/22,
37061,2020/11/28,20.88,{},2021/1/2,
17791,2020/6/20,16.2,{"2020-07-20": "16.1"},2020/7/24,
73995,2020/7/6,7.38,{},2020/7/12,
43023,2020/3/12,35,{},2020/3/31,
67932,2021/1/14,21,{},2021/1/18,
27728,2020/12/18,7.5,{},2020/12/27,
27267,2021/7/26,9.5,{},2021/8/17,
59793,2021/6/11,51.7,{},2021/7/23,
65662,2021/7/7,7.18,{},2021/7/20,
5313,2020/9/25,31.8,{"2020-10-19": "31"},2020/10/25,
5385,2020/10/13,2.5,{},2020/10/21,
9963,2021/5/7,25.8,{"2021-06-05": "25.76"},2021/6/11,
24665,2021/7/19,8,{},2021/9/11,
71996,2020/7/7,9.5,{"2020-07-22": "9.3"},2020/7/25,
31394,2021/7/25,27.58,{},2021/8/13,
48840,2020/11/25,13.8,{},2020/12/5,
45459,2021/5/1,14.58,{},2021/5/10,
2098,2020/12/2,7.48,{},2020/12/15,
35697,2021/1/20,7.3,{},2021/1/31,
2933,2020/11/21,15.3,{},2020/12/10,
60663,2020/9/2,9.8,{},2020/9/27,
28112,2021/5/18,6.98,{},2021/5/26,
11932,2021/5/29,4.58,{},2021/6/8,
59900,2021/1/30,26.8,{},2021/2/24,
48510,2021/3/2,13.2,{},2021/3/7,
29247,2021/3/17,18.6,{},2021/3/23,
59422,2021/5/5,14.48,"{""2021-05-08"": ""14.38"", ""2021-05-19"": ""14.37""}",2021/6/9,
70473,2020/11/17,6.98,{},2021/3/22,
38647,2020/11/29,13.8,{},2020/12/9,
4790,2020/11/19,28.5,{"2020-11-20": "29"},2020/12/8,
48985,2021/2/22,8.3,{},2021/3/21,
44884,2020/1/11,9.8,{"2020-01-12": "9.7"},2020/5/4,
69519,2020/11/5,23.5,{"2020-11-12": "23"},2020/11/12,
56439,2021/5/6,9.7,{"2021-05-08": "9.4"},2021/6/5,
24811,2020/9/7,25.9,{},2020/9/27,
40177,2020/12/13,7.85,{},2020/12/28,
31816,2020/7/2,6.98,{},2020/10/14,
48250,2020/5/17,10.5,"{""2020-05-20"": ""10.45"", ""2020-05-23"": ""10.4"", ""2020-05-28"": ""9.9"", ""2020-05-30"": ""9.5""}",2020/6/2,
62843,2020/10/6,42.88,{"2020-10-16": "42.28"},2020/10/18,
58655,2020/7/12,8.5,{},2020/7/17,
53094,2021/4/22,6.6,{},2021/4/26,
43741,2020/10/21,9.88,{},2020/11/9,
38053,2020/1/5,29.9,{},2020/5/20,
31393,2021/7/15,28.38,{},2021/8/6,
2373,2021/6/2,111,{},2021/6/8,
12703,2020/7/7,24.38,{},2020/7/14,
73354,2021/3/9,20,{},2021/3/12,
41922,2021/6/18,3.3,{},2021/6/30,
60097,2020/10/16,11.8,{"2020-10-22": "11.68"},2020/11/19,
5184,2021/3/19,12.2,{},2021/4/23,
72581,2020/11/14,7.2,{},2020/11/25,
14582,2020/12/22,8.98,{},2020/12/29,
69681,2021/3/13,8.38,{"2021-03-15": "7.98"},2021/3/20,
15031,2020/8/15,68,{},2020/8/27,
70109,2020/7/29,12.3,{},2020/9/27,
28055,2021/6/21,12.98,{},2021/7/4,
16529,2020/8/9,2.8,{},2020/8/10,
16738,2020/10/11,15.5,{},2020/11/4,
46682,2020/3/8,4.5,{},2020/3/31,
29243,2020/8/30,21.8,{},2020/9/1,
30286,2021/6/7,10.8,{},2021/6/10,
23952,2020/2/28,10.8,{},2020/4/1,
32200,2020/10/13,25.98,{},2020/10/14,
10625,2021/3/7,3.4,{},2021/4/13,
2342,2021/3/21,15.98,{},2021/4/19,
27963,2021/2/3,6.9,{},2021/2/21,
65361,2020/11/12,16.38,{},2020/11/27,
11404,2021/6/16,46.88,{},2021/7/2,
58976,2021/5/4,13.28,{"2021-05-31": "12.8"},2021/7/12,
50749,2021/5/3,15.98,"{""2021-05-14"": ""15.88"", ""2021-05-15"": ""15.6""}",2021/6/3,
24577,2020/8/1,10.8,{"2020-08-15": "10.2"},2020/9/1,
10657,2021/7/16,5,{},2021/7/17,
40898,2021/1/30,5.3,{},2021/2/27,
16409,2021/3/19,15.28,{"2021-03-27": "14.88"},2021/4/8,
54285,2020/7/18,16.8,{"2020-07-25": "16"},2020/8/5,
53337,2020/10/28,21.98,{},2020/10/29,
59226,2021/4/12,27,"{""2021-04-16"": ""26.5"", ""2021-05-06"": ""26""}",2021/5/24,
57218,2020/5/23,31.5,{"2020-05-24": "31.2"},2020/5/25,
38270,2021/1/25,11.7,{},2021/2/22,
48129,2021/1/4,7.98,{},2021/2/28,
35522,2020/8/27,7.8,{},2020/9/16,
69624,2020/12/20,8,{"2020-12-24": "7.2"},2020/12/30,
24830,2021/5/28,25.2,{"2021-05-29": "25"},2021/6/1,
59237,2021/5/28,8.38,{"2021-06-03": "8.58"},2021/6/7,
3514,2020/6/28,7.5,{},2020/7/17,
27763,2020/12/3,17.8,{},2021/1/25,
36573,2021/1/24,6.38,{},2021/3/8,
15973,2020/5/12,61.5,{},2020/6/18,
30895,2021/2/20,16.38,{},2021/3/6,
34419,2021/7/21,8.98,{},2021/7/26,
55908,2020/3/18,2.95,{},2020/4/18,
36625,2020/9/12,15.4,{},2020/9/28,
35406,2021/5/16,66.8,{},2021/5/20,
61541,2021/6/25,1.95,{},2021/7/1,
63146,2020/10/19,42.8,{},2020/12/4,
62497,2021/7/26,12.98,{},2021/8/4,
65065,2020/6/9,12,{},2020/6/16,
51170,2021/5/5,15.8,{},2021/5/27,
38938,2020/11/2,25.5,{},2020/11/24,
44190,2021/1/3,4.58,{},2021/1/11,
47857,2021/4/5,17.98,{},2021/4/7,
37809,2021/6/20,3.68,{},2021/9/27,
45412,2020/11/4,5.1,{"2020-11-10": "3.88"},2020/11/15,
38528,2020/6/13,9.5,{},2020/7/4,
59423,2021/3/6,15.1,{},2021/5/11,
8827,2020/10/20,7.8,{},2020/11/2,
2543,2020/9/10,2.5,{},2020/9/13,
33357,2020/11/28,7.28,{"2020-12-02": "7.18"},2020/12/9,
42665,2021/4/10,4.38,{},2021/4/26,
44122,2020/10/16,8.98,{"2020-10-21": "8.6"},2020/10/24,
7029,2021/2/20,17.88,{},2021/3/8,
62815,2021/7/4,3.78,{"2021-07-06": "3.6"},2021/9/9,
28669,2021/3/5,7.4,{},2021/3/20,
40995,2020/8/28,2.98,{},2020/10/11,
16818,2021/1/14,7.88,{},2021/1/17,
29160,2021/1/20,18.8,{},2021/1/20,
55869,2020/12/21,11.18,{},2021/1/4,
63933,2021/5/17,12,{},2021/5/28,
8413,2020/6/16,23.95,{},2020/7/24,
8624,2020/10/20,11.5,{"2020-10-24": "11.3"},2020/11/24,
10822,2020/9/22,9.7,{},2020/9/28,
60111,2020/11/10,6.6,{"2020-11-17": "6.38"},2020/12/1,
63546,2020/9/27,13.5,{},2020/10/14,
29416,2020/12/5,5.78,{},2020/12/14,
62584,2020/4/27,7.2,{},2020/5/17,
68995,2020/6/17,4.38,{},2020/7/18,
52826,2020/9/14,9.99,{},2020/9/30,
50585,2021/6/23,11.8,{"2021-06-26": "12.7"},2021/6/30,
40159,2021/7/5,28.8,{"2021-07-06": "27.98"},2021/8/1,
65819,2021/3/29,18.3,"{""2021-04-09"": ""18.2"", ""2021-04-27"": ""17.9""}",2021/5/10,
66348,2020/11/18,13.68,{},2020/12/1,
8705,2020/5/13,11.58,{"2020-06-01": "11.1"},2020/6/5,
52810,2020/1/2,25.8,{},2020/8/12,
31644,2020/12/28,10,{},2021/3/9,
13311,2021/6/9,16.98,{},2021/6/16,
8932,2020/9/5,11.55,{},2020/11/9,
39077,2021/1/11,26.8,{"2021-01-12": "25.5"},2021/1/21,
20527,2021/1/29,3.78,{},2021/2/20,
71788,2021/2/2,7.6,{},2021/2/21,
13754,2020/9/17,9.6,{"2020-09-21": "9.3"},2020/10/13,
45012,2021/5/22,3.7,{},2021/6/6,
31517,2020/8/19,41.8,{},2020/10/8,
53033,2020/4/30,17.6,{},2020/7/22,
10247,2021/1/4,19.88,{},2021/2/2,
32425,2021/4/10,13.28,{"2021-04-28": "12.95"},2021/5/5,
27443,2020/6/29,3.6,{},2020/7/7,
34524,2021/4/23,39.8,{},2021/5/24,
44616,2021/4/11,11,{},2021/4/20,
6678,2021/6/11,7.5,{},2021/6/14,
51287,2021/5/8,20.3,{},2021/5/28,
49127,2020/8/29,4,{},2020/9/25,
43737,2020/6/15,9.8,{},2020/7/4,
70788,2020/12/12,3.68,{},2020/12/16,
55037,2021/3/4,4.98,{},2021/4/8,
57065,2021/5/24,29.2,{"2021-06-09": "28.9"},2021/6/16,
59554,2020/7/31,2.8,{},2020/8/19,
29989,2021/5/27,4.98,{},2021/6/9,
37115,2020/9/13,4.88,{},2020/11/5,
37609,2020/9/30,4,{},2020/10/7,
45935,2020/6/4,16.5799,"{""2020-06-05"": ""16.28"", ""2020-06-18"": ""15.88"", ""2020-06-23"": ""15.8""}",2020/6/26,
16267,2021/6/18,6.2,{},2021/6/22,
24681,2020/7/30,11.32,{},2020/8/13,
69571,2020/11/25,15.5,{},2020/12/6,
46022,2021/5/4,11,{},2021/5/15,
61824,2021/6/10,9.89,{"2021-06-16": "9.68"},2021/6/28,
62009,2020/10/24,5.68,{},2020/10/29,
62010,2020/9/27,11.68,{},2020/10/12,
12062,2021/5/5,35.5,"{""2021-05-16"": ""35.98"", ""2021-06-09"": ""34.5"", ""2021-06-16"": ""34.98""}",2021/6/23,
45670,2021/1/28,10.98,{},2021/1/29,
5039,2020/10/17,16.3,{},2020/11/19,
6813,2021/4/6,19,{},2021/5/15,
72371,2021/3/12,19.9,"{""2021-04-09"": ""19.8"", ""2021-04-13"": ""19.78""}",2021/4/20,
9674,2021/6/10,18.6,{},2021/7/10,
9082,2020/5/11,7.12,{},2020/5/12,
64070,2020/8/20,13.26,{"2020-08-23": "12"},2020/8/25,
15396,2021/6/29,16.3,{},2021/7/21,
24912,2020/12/19,27.5,{},2020/12/21,
16985,2020/4/14,20.5,"{""2020-04-20"": ""20"", ""2020-04-22"": ""19.8""}",2020/5/3,
56925,2020/10/18,7.56,{"2020-10-20": "6.98"},2020/10/25,
41070,2020/3/6,9.8,"{""2020-04-17"": ""9.7"", ""2020-05-01"": ""9.5""}",2020/12/8,
29877,2020/9/8,15.8,{},2020/9/12,
33784,2021/3/3,2.98,{},2021/3/5,
17599,2020/8/30,15.8,{},2020/9/30,
33485,2021/5/18,21,{},2021/6/18,
63988,2020/5/5,4.2,{},2020/5/13,
13496,2021/5/6,8.5,{},2021/5/12,
52114,2021/5/19,9.3,{},2021/6/9,
14764,2020/5/18,39.8,{},2020/5/22,
4550,2020/5/29,2.98,{},2020/6/7,
68745,2021/4/20,17.8,{},2021/4/29,
51906,2021/7/17,2.25,{},2021/7/23,
67911,2020/10/22,3.98,{},2020/12/15,
67106,2020/7/13,6.18,{"2020-08-18": "5.98"},2020/9/5,
14576,2020/8/25,8.8,{},2020/8/28,
27805,2021/3/23,18.5,{},2021/4/20,
43810,2020/5/13,11,{},2020/5/23,
36515,2020/11/26,13.18,{},2020/12/8,
45196,2021/3/16,2.8,{},2021/5/21,
16564,2020/10/22,7.5,{},2020/12/7,
39229,2020/9/4,2.5,{},2020/10/17,
63857,2021/3/25,13.38,{},2021/4/8,
7582,2020/8/24,21.8,{},2020/9/3,
11800,2020/6/12,15.5,{},2020/6/12,
40913,2020/7/12,4.8,{},2020/7/16,
31635,2021/3/26,5.5,{},2021/4/13,
27626,2020/12/7,28.8,{},2020/12/14,
17090,2021/3/26,5.2,{},2021/3/30,
72089,2020/5/28,22.8,"{""2020-06-18"": ""22.5"", ""2020-06-23"": ""22.4"", ""2020-06-28"": ""22.35"", ""2020-07-04"": ""22.3""}",2020/7/14,
48188,2021/3/6,13.38,{},2021/5/12,
36478,2021/3/16,12.68,{},2021/3/19,
60124,2020/7/28,24.8,{"2020-07-31": "23.8"},2020/8/1,
15314,2021/1/1,12.88,{},2021/1/6,
57943,2020/7/17,26.5,{"2020-07-25": "26"},2020/8/11,
57086,2020/10/14,5.98,{"2020-10-17": "5.68"},2020/10/24,
51640,2021/5/4,12.5,{},2021/5/19,
52740,2020/9/6,1.7,{},2020/9/8,
14227,2021/7/6,1.48,{},2021/7/13,
25745,2020/11/12,25.8,{},2020/12/8,
57621,2021/5/9,7.98,{"2021-05-17": "7.8"},2021/5/25,
56530,2021/4/9,8.58,{"2021-04-12": "8.38"},2021/4/19,
24906,2020/9/14,27.8,{},2020/9/16,
44115,2020/7/26,8.76,"{""2020-08-10"": ""8.56"", ""2020-08-27"": ""8.5""}",2020/9/3,
59368,2020/3/16,13.38,{},2020/3/17,
55476,2020/10/22,22.5,{},2020/10/25,
6987,2021/5/17,13.18,{},2021/5/28,
36774,2020/4/7,65.5,{},2020/4/11,
22673,2020/9/15,2.6,{},2020/9/15,
21357,2021/1/3,38,{},2021/3/1,
17424,2021/6/28,7.88,{},2021/6/30,
21971,2021/1/6,4.96,{"2021-01-07": "4.8"},2021/1/13,
39748,2021/6/24,11.88,{"2021-07-20": "11.5"},2021/8/6,
67637,2021/4/27,24.6,{},2021/5/10,
14897,2021/1/23,4.8,"{""2021-01-24"": ""4.68"", ""2021-03-03"": ""4.5""}",2021/3/5,
68372,2021/1/1,14.8,{},2021/1/11,
58025,2020/12/20,26.88,{},2021/1/16,
50916,2021/7/29,7.88,{},2021/8/19,
21863,2021/4/12,2.5,{},2021/4/19,
41435,2021/5/10,9.68,{},2021/5/14,
6496,2020/12/5,20.38,{"2020-12-06": "19.58"},2020/12/25,
50258,2021/5/5,3.74,{},2021/5/30,
41613,2021/4/2,18.6,{},2021/5/21,
32276,2021/7/19,2.18,{},2021/8/17,
44470,2020/11/6,1.5,{},2020/11/19,
8094,2020/8/26,10.2,"{""2020-08-27"": ""9.9"", ""2020-08-31"": ""9.6""}",2020/9/1,
69109,2021/2/27,22.5,"{""2021-03-01"": ""21.8"", ""2021-03-20"": ""21""}",2021/4/12,
11461,2021/3/21,16,{},2021/4/8,
55244,2021/4/13,27.6,"{""2021-04-22"": ""27.3"", ""2021-04-24"": ""27.19""}",2021/5/9,
33320,2020/4/15,12.38,{"2020-04-20": "11.28"},2020/5/10,
55098,2021/7/14,16.38,{"2021-07-18": "15.28"},2021/8/3,
69449,2020/11/24,6.38,{},2020/12/4,
34487,2021/5/6,25.98,{"2021-05-10": "26.98"},2021/5/11,
47249,2021/6/5,29.2,{},2021/7/4,
21733,2020/7/7,8.88,{},2020/7/16,
2458,2020/6/3,9.8,{},2020/6/8,
17922,2021/4/9,14.38,{},2021/4/19,
7946,2020/12/22,27,"{""2020-12-25"": ""26.9"", ""2020-12-28"": ""26.8""}",2021/1/6,
12523,2020/5/27,8.68,{},2020/6/2,
35098,2021/3/25,21.58,{},2021/3/29,
21638,2021/7/16,3.65,{},2021/7/21,
5097,2020/11/5,3.85,"{""2020-11-07"": ""3.65"", ""2020-11-12"": ""3.6"", ""2020-11-13"": ""3.5""}",2020/11/19,
34217,2020/5/4,8.65,{"2020-05-17": "8.38"},2020/12/8,
11096,2021/5/8,16.38,{"2021-05-17": "15.72"},2021/5/26,
25508,2021/2/24,5.6,{},2021/2/27,
40932,2020/8/10,5.36,{},2020/8/23,
14798,2020/10/20,21.8,{},2020/10/24,
18707,2021/6/5,53.88,{},2021/6/27,
63326,2020/9/3,10.2,{},2020/9/7,
30499,2020/8/24,2,{},2020/8/29,
15538,2021/5/30,22.98,{"2021-06-04": "22"},2021/6/25,
43959,2020/12/11,6.68,{},2020/12/12,
67255,2020/12/28,11.8,{},2021/4/19,
24735,2020/12/13,25.8,{},2021/1/12,
